customer_id,visit_freq,avg_basket,last_coupon_days,reward_points
CUST_03189,1,36.67,43,159
CUST_03190,7,6.98,33,1099
CUST_03191,12,93.58,26,610
CUST_03192,16,28.26,19,1715
CUST_03193,16,43.97,40,638
CUST_03194,11,68.9,31,1055
CUST_03195,4,24.79,3,776
CUST_03196,13,14.8,4,333
CUST_03197,7,46.34,52,1548
CUST_03198,4,5.0,57,1463
CUST_03199,15,32.8,7,891
CUST_03200,19,46.13,21,939
CUST_03201,9,33.25,41,351
CUST_03202,11,5.0,6,1362
CUST_03203,8,79.85,21,925
CUST_03204,1,42.59,45,1423
CUST_03205,8,75.78,29,395
CUST_03206,13,33.5,36,1225
CUST_03207,4,18.0,15,1985
CUST_03208,8,46.73,14,529
CUST_03209,3,34.61,4,1932
CUST_03210,9,10.56,2,1116
CUST_03211,2,76.74,22,1815
CUST_03212,2,24.44,60,357
CUST_03213,13,5.0,9,1419
CUST_03214,15,73.2,4,827
CUST_03215,12,27.39,22,59
CUST_03216,4,24.8,14,476
CUST_03217,8,5.0,17,1749
CUST_03218,9,83.52,24,611
CUST_03219,5,7.76,7,0
CUST_03220,18,41.46,30,1578
CUST_03221,11,62.82,20,310
CUST_03222,15,50.54,1,167
CUST_03223,9,38.51,21,191
CUST_03224,17,5.0,7,1057
CUST_03225,12,19.76,22,1057
CUST_03226,7,44.7,31,1711
CUST_03227,10,20.32,7,1440
CUST_03228,10,45.08,3,707
CUST_03229,13,57.04,29,1181
CUST_03230,19,64.06,18,1780
CUST_03231,11,9.35,22,1523
CUST_03232,13,94.92,17,365
CUST_03233,8,59.19,52,1363
CUST_03234,8,39.96,28,857
CUST_03235,4,67.24,22,1358
CUST_03236,15,99.14,32,1606
CUST_03237,11,5.0,51,326
CUST_03238,11,34.37,46,113
CUST_03239,1,5.0,17,796
CUST_03240,17,44.82,53,918
CUST_03241,15,49.13,43,1441
CUST_03242,6,39.02,32,1491
CUST_03243,15,23.64,6,1166
CUST_03244,9,5.0,50,608
CUST_03245,14,49.34,27,308
CUST_03246,18,76.39,0,400
CUST_03247,17,25.22,55,1343
CUST_03248,18,51.0,38,211
CUST_03249,5,5.0,33,316
CUST_03250,9,51.43,38,184
CUST_03251,11,30.17,18,1228
CUST_03252,1,20.94,30,1387
CUST_03253,18,20.99,12,1239
CUST_03254,6,30.16,56,245
CUST_03255,2,49.56,23,238
CUST_03256,15,7.2,4,1828
CUST_03257,14,30.07,22,1414
CUST_03258,5,38.96,18,519
CUST_03259,6,12.52,0,1613
CUST_03260,6,84.92,32,1859
CUST_03261,18,18.66,58,276
CUST_03262,14,23.26,49,1980
CUST_03263,10,15.54,55,1005
CUST_03264,14,84.96,32,201
CUST_03265,13,53.82,31,213
CUST_03266,3,16.59,58,605
CUST_03267,6,67.66,27,477
CUST_03268,8,45.02,36,507
CUST_03269,12,46.43,40,1999
CUST_03270,13,31.39,11,1098
CUST_03271,11,21.26,8,668
CUST_03272,12,48.44,49,664
CUST_03273,1,26.37,54,1977
CUST_03274,17,85.42,10,141
CUST_03275,16,8.27,32,1613
CUST_03276,11,78.4,18,321
CUST_03277,13,37.22,53,1717
CUST_03278,18,47.48,56,460
CUST_03279,11,60.83,41,706
CUST_03280,12,24.24,33,669
CUST_03281,6,61.61,6,1169
CUST_03282,9,5.0,30,53
CUST_03283,16,22.0,51,1379
CUST_03284,4,16.9,1,276
CUST_03285,3,8.66,18,1844
CUST_03286,16,34.63,37,1618
CUST_03287,12,49.64,31,399
CUST_03288,11,57.57,9,667
CUST_03289,5,46.02,40,515
CUST_03290,18,23.36,7,1522
CUST_03291,19,49.23,25,1334
CUST_03292,6,43.11,29,1294
CUST_03293,18,63.4,10,575
CUST_03294,6,59.42,40,1472
CUST_03295,4,40.76,19,111
CUST_03296,12,17.57,59,238
CUST_03297,19,23.68,19,1167
CUST_03298,2,26.26,8,1397
CUST_03299,17,32.12,7,1043
CUST_03300,11,46.7,59,1599
CUST_03301,11,57.88,14,1312
CUST_03302,16,38.72,33,1616
CUST_03303,2,40.4,23,196
CUST_03304,2,43.58,32,381
CUST_03305,8,27.1,40,1604
CUST_03306,13,16.87,40,1721
CUST_03307,10,5.0,44,1702
CUST_03308,8,22.62,39,1740
CUST_03309,4,51.83,26,1515
CUST_03310,15,22.43,20,163
CUST_03311,1,34.05,4,605
CUST_03312,11,51.66,60,1272
CUST_03313,7,53.02,34,1091
CUST_03314,17,13.01,20,854
CUST_03315,18,64.93,3,1044
CUST_03316,12,68.18,48,830
CUST_03317,9,11.75,47,1535
CUST_03318,5,19.4,15,596
CUST_03319,10,69.78,56,1413
CUST_03320,4,36.33,30,535
CUST_03321,5,5.0,25,110
CUST_03322,10,5.01,51,948
CUST_03323,11,33.77,34,862
CUST_03324,10,10.92,5,594
CUST_03325,8,29.66,32,1893
CUST_03326,2,40.81,20,1021
CUST_03327,8,76.56,15,459
CUST_03328,16,32.74,46,1101
CUST_03329,5,66.81,38,433
CUST_03330,3,75.72,33,1403
CUST_03331,12,75.86,41,1675
CUST_03332,13,47.12,56,1463
CUST_03333,13,5.0,59,887
CUST_03334,10,51.52,14,782
CUST_03335,4,66.21,5,1362
CUST_03336,9,37.97,1,987
CUST_03337,2,83.61,23,1447
CUST_03338,19,61.5,55,168
CUST_03339,1,54.21,48,708
CUST_03340,7,67.16,27,964
CUST_03341,17,48.33,0,1285
CUST_03342,3,5.0,0,726
CUST_03343,3,27.52,27,1602
CUST_03344,3,69.93,35,228
CUST_03345,17,19.81,19,1184
CUST_03346,7,34.41,47,426
CUST_03347,14,13.88,7,121
CUST_03348,17,84.6,0,148
CUST_03349,18,82.04,25,851
CUST_03350,13,17.9,50,704
CUST_03351,18,43.68,42,1766
CUST_03352,4,22.99,48,110
CUST_03353,1,55.37,24,1680
CUST_03354,18,52.74,9,1244
CUST_03355,1,60.29,11,1927
CUST_03356,13,48.3,40,63
CUST_03357,10,113.39,6,637
CUST_03358,11,14.3,60,1753
CUST_03359,9,5.0,11,1819
CUST_03360,9,30.17,46,1377
CUST_03361,5,5.0,39,1497
CUST_03362,1,5.0,16,908
CUST_03363,17,14.97,4,1771
CUST_03364,2,16.95,13,1508
CUST_03365,13,16.13,33,12
CUST_03366,9,52.96,47,933
CUST_03367,4,27.35,60,1176
CUST_03368,5,35.51,16,238
CUST_03369,11,62.36,34,1213
CUST_03370,19,20.84,54,662
CUST_03371,3,33.39,0,1109
CUST_03372,12,49.14,58,1044
CUST_03373,19,5.0,49,693
CUST_03374,19,5.0,49,1342
CUST_03375,13,48.65,35,1181
CUST_03376,7,52.3,14,970
CUST_03377,15,91.61,59,963
CUST_03378,7,43.95,18,1504
CUST_03379,8,60.49,50,1902
CUST_03380,5,35.11,41,75
CUST_03381,14,47.43,4,328
CUST_03382,4,81.68,18,1439
CUST_03383,10,5.0,42,1226
CUST_03384,15,50.34,38,1252
CUST_03385,18,93.39,4,151
CUST_03386,13,47.05,51,1798
CUST_03387,8,81.26,11,71
CUST_03388,9,24.27,18,224
CUST_03389,16,39.2,46,472
CUST_03390,19,40.84,11,1920
CUST_03391,16,5.0,35,1666
CUST_03392,7,10.8,11,359
CUST_03393,14,12.58,17,539
CUST_03394,14,60.55,48,810
CUST_03395,4,61.8,50,608
CUST_03396,15,48.1,47,1069
CUST_03397,3,60.6,42,0
CUST_03398,5,35.9,33,677
CUST_03399,1,70.05,47,1268
CUST_03400,3,40.22,32,1242
CUST_03401,15,41.45,48,1637
CUST_03402,8,33.36,17,290
CUST_03403,4,57.11,60,1481
CUST_03404,2,29.47,60,203
CUST_03405,10,64.41,56,1225
CUST_03406,4,11.7,28,565
CUST_03407,3,12.53,44,481
CUST_03408,2,57.19,4,1815
CUST_03409,17,37.79,24,510
CUST_03410,13,28.65,23,923
CUST_03411,5,62.25,28,277
CUST_03412,9,24.82,58,1004
CUST_03413,6,34.99,37,15
CUST_03414,5,74.98,32,1548
CUST_03415,10,78.48,9,355
CUST_03416,8,79.31,36,355
CUST_03417,7,32.95,59,829
CUST_03418,7,70.77,32,1962
CUST_03419,6,16.28,22,598
CUST_03420,3,17.33,57,1101
CUST_03421,19,5.0,10,927
CUST_03422,15,81.82,23,1090
CUST_03423,4,18.4,23,858
CUST_03424,12,36.84,6,1746
CUST_03425,6,17.24,49,213
CUST_03426,19,57.38,20,1720
CUST_03427,4,30.61,19,448
CUST_03428,15,7.38,52,964
CUST_03429,9,51.04,9,1456
CUST_03430,5,5.0,24,1568
CUST_03431,13,19.06,46,1138
CUST_03432,18,5.0,35,786
CUST_03433,5,5.0,47,1443
CUST_03434,16,44.46,46,498
CUST_03435,19,5.0,14,709
CUST_03436,14,5.0,43,379
CUST_03437,16,39.94,39,1166
CUST_03438,15,26.41,39,739
CUST_03439,4,89.8,49,631
CUST_03440,7,85.85,5,1888
CUST_03441,16,18.3,36,1047
CUST_03442,8,53.93,1,538
CUST_03443,17,58.73,11,944
CUST_03444,16,25.06,57,1098
CUST_03445,10,5.0,3,752
CUST_03446,10,39.69,22,534
CUST_03447,2,35.68,12,672
CUST_03448,9,29.11,16,1064
CUST_03449,17,51.06,30,1773
CUST_03450,11,21.23,15,1774
CUST_03451,10,11.2,40,567
CUST_03452,17,42.73,25,1436
CUST_03453,4,49.65,27,414
CUST_03454,16,10.58,0,448
CUST_03455,15,63.2,46,609
CUST_03456,5,5.0,11,657
CUST_03457,6,25.55,36,1797
CUST_03458,17,33.55,54,435
CUST_03459,1,24.09,55,1575
CUST_03460,19,25.87,49,704
CUST_03461,4,86.78,19,238
CUST_03462,17,18.73,1,1065
CUST_03463,9,101.03,35,733
CUST_03464,2,50.93,14,1731
CUST_03465,8,42.3,37,799
CUST_03466,15,51.91,21,9
CUST_03467,7,103.25,43,746
CUST_03468,6,15.16,60,1860
CUST_03469,1,11.99,49,1288
CUST_03470,15,21.13,31,1604
CUST_03471,7,40.8,58,1468
CUST_03472,17,5.0,19,138
CUST_03473,2,40.56,35,1890
CUST_03474,9,82.34,32,730
CUST_03475,9,43.79,14,195
CUST_03476,13,32.68,49,1097
CUST_03477,6,24.55,45,1638
CUST_03478,6,62.46,2,1248
CUST_03479,3,19.35,28,1658
CUST_03480,17,86.16,46,1125
CUST_03481,17,88.33,26,263
CUST_03482,12,46.42,4,944
CUST_03483,16,39.71,58,919
CUST_03484,15,65.77,55,160
CUST_03485,13,67.37,30,1256
CUST_03486,1,19.85,21,490
CUST_03487,17,26.84,34,1810
CUST_03488,3,6.94,53,769
CUST_03489,15,50.23,6,310
CUST_03490,4,56.67,5,1674
CUST_03491,4,6.25,25,226
CUST_03492,18,28.62,53,272
CUST_03493,17,6.32,0,937
CUST_03494,19,17.53,18,316
CUST_03495,11,53.78,6,1922
CUST_03496,3,21.66,35,1109
CUST_03497,8,32.48,11,290
CUST_03498,14,5.0,19,1492
CUST_03499,1,44.67,22,728
CUST_03500,14,38.89,24,1894
CUST_03501,2,21.78,29,1601
CUST_03502,4,35.27,58,1792
CUST_03503,19,44.51,60,1670
CUST_03504,6,19.63,28,1427
CUST_03505,1,5.0,30,1450
CUST_03506,17,85.14,17,374
CUST_03507,8,24.17,40,1925
CUST_03508,19,37.58,18,566
CUST_03509,1,65.27,53,867
CUST_03510,5,128.23,3,754
CUST_03511,16,8.89,0,251
CUST_03512,6,51.25,40,1556
CUST_03513,8,22.31,58,306
CUST_03514,13,26.53,14,1453
CUST_03515,16,21.99,53,674
CUST_03516,3,11.86,7,867
CUST_03517,19,38.97,14,263
CUST_03518,12,5.0,14,67
CUST_03519,16,63.67,49,1130
CUST_03520,11,41.38,38,1423
CUST_03521,10,50.56,21,1602
CUST_03522,4,28.35,17,1222
CUST_03523,12,30.82,15,1215
CUST_03524,2,47.19,1,513
CUST_03525,19,10.9,35,768
CUST_03526,5,31.05,19,441
CUST_03527,8,18.51,15,0
CUST_03528,7,17.74,2,357
CUST_03529,14,5.0,55,1138
CUST_03530,3,73.48,29,902
CUST_03531,18,22.84,54,1623
CUST_03532,16,69.08,1,1220
CUST_03533,19,66.72,34,1627
CUST_03534,19,7.85,25,273
CUST_03535,18,12.79,56,855
CUST_03536,16,104.01,60,1017
CUST_03537,8,83.77,4,1183
CUST_03538,1,39.21,1,172
CUST_03539,17,46.43,50,1568
CUST_03540,12,24.23,55,1481
CUST_03541,11,50.81,19,584
CUST_03542,5,22.07,33,1456
CUST_03543,12,5.0,33,928
CUST_03544,17,6.96,53,480
CUST_03545,6,40.53,55,454
CUST_03546,1,11.72,54,195
CUST_03547,5,38.32,19,795
CUST_03548,14,13.13,49,598
CUST_03549,5,20.44,24,1332
CUST_03550,1,61.33,19,1759
CUST_03551,18,46.19,24,555
CUST_03552,16,39.76,52,847
CUST_03553,9,61.97,13,1517
CUST_03554,19,52.02,59,438
CUST_03555,5,76.16,46,649
CUST_03556,2,28.5,43,1805
CUST_03557,15,29.26,42,358
CUST_03558,7,7.47,42,1059
CUST_03559,4,29.28,38,1057
CUST_03560,1,64.12,11,1111
CUST_03561,13,72.5,47,657
CUST_03562,7,64.01,4,15
CUST_03563,15,5.0,1,744
CUST_03564,14,67.08,53,420
CUST_03565,19,5.0,15,552
CUST_03566,18,62.45,54,766
CUST_03567,10,30.81,29,792
CUST_03568,9,57.56,46,1149
CUST_03569,8,6.69,42,1031
CUST_03570,10,69.28,60,1495
CUST_03571,17,5.0,37,1491
CUST_03572,2,23.29,44,879
CUST_03573,6,15.05,50,1885
CUST_03574,5,5.0,41,851
CUST_03575,9,42.36,23,509
CUST_03576,5,85.15,50,1425
CUST_03577,18,106.67,29,1859
CUST_03578,9,42.43,36,1199
CUST_03579,17,67.92,56,1763
CUST_03580,17,45.8,58,965
CUST_03581,12,52.47,52,1858
CUST_03582,7,31.45,38,913
CUST_03583,3,44.88,10,1390
CUST_03584,10,53.44,13,1511
CUST_03585,2,25.54,22,17
CUST_03586,3,38.06,52,55
CUST_03587,16,38.54,15,918
CUST_03588,2,60.66,49,1058
CUST_03589,10,13.35,20,901
CUST_03590,6,38.71,54,629
CUST_03591,11,87.8,54,793
CUST_03592,7,69.1,3,1789
CUST_03593,15,73.73,32,1748
CUST_03594,6,40.61,53,1596
CUST_03595,9,48.02,60,1623
CUST_03596,12,65.06,46,1806
CUST_03597,19,79.01,13,346
CUST_03598,3,5.0,18,1055
CUST_03599,15,7.11,58,907
CUST_03600,2,72.74,4,1023
CUST_03601,2,33.08,35,1156
CUST_03602,3,23.21,30,575
CUST_03603,6,8.65,44,198
CUST_03604,15,26.12,17,1279
CUST_03605,10,5.0,43,1365
CUST_03606,9,92.28,30,1690
CUST_03607,1,39.44,54,1998
CUST_03608,16,38.55,29,1254
CUST_03609,6,54.7,20,300
CUST_03610,9,64.06,46,1016
CUST_03611,4,63.65,29,1570
CUST_03612,2,66.84,54,25
CUST_03613,4,24.23,40,1558
CUST_03614,1,32.55,3,1676
CUST_03615,19,59.23,4,1497
CUST_03616,10,26.82,40,1410
CUST_03617,15,39.87,44,1308
CUST_03618,19,49.97,9,449
CUST_03619,16,59.63,26,319
CUST_03620,4,5.0,15,155
CUST_03621,2,57.87,29,470
CUST_03622,13,34.16,12,419
CUST_03623,1,57.69,35,1136
CUST_03624,17,59.42,20,1925
CUST_03625,13,80.2,44,650
CUST_03626,4,73.84,52,1445
CUST_03627,7,73.66,39,885
CUST_03628,17,76.09,44,929
CUST_03629,9,47.28,14,1744
CUST_03630,4,40.8,19,834
CUST_03631,19,61.82,19,875
CUST_03632,1,58.3,44,941
CUST_03633,10,32.27,54,993
CUST_03634,4,50.12,58,1621
CUST_03635,9,39.12,4,1308
CUST_03636,13,18.65,53,571
CUST_03637,14,72.26,53,53
CUST_03638,10,41.38,59,604
CUST_03639,6,91.22,31,324
CUST_03640,16,5.0,5,969
CUST_03641,6,26.08,29,1481
CUST_03642,17,40.82,25,884
CUST_03643,10,68.43,36,264
CUST_03644,18,49.99,12,381
CUST_03645,18,47.76,28,1236
CUST_03646,3,11.82,4,332
CUST_03647,15,11.08,24,1033
CUST_03648,15,48.06,12,1381
CUST_03649,4,5.9,23,202
CUST_03650,9,26.7,30,1731
CUST_03651,19,52.52,19,57
CUST_03652,17,15.44,54,1517
CUST_03653,11,80.13,7,1533
CUST_03654,9,70.6,59,1791
CUST_03655,10,5.0,8,1246
CUST_03656,18,16.69,20,1392
CUST_03657,13,5.0,50,1715
CUST_03658,8,20.44,60,1441
CUST_03659,7,59.16,19,1897
CUST_03660,17,29.65,14,546
CUST_03661,15,51.52,25,870
CUST_03662,15,5.0,53,102
CUST_03663,1,59.95,41,1184
CUST_03664,14,26.12,10,1223
CUST_03665,5,40.3,36,1183
CUST_03666,11,37.68,40,1718
CUST_03667,16,8.21,60,864
CUST_03668,2,11.17,10,1159
CUST_03669,8,64.19,26,1965
CUST_03670,11,49.97,29,397
CUST_03671,18,66.25,18,1761
CUST_03672,3,48.12,33,391
CUST_03673,1,43.57,37,1778
CUST_03674,11,5.0,60,105
CUST_03675,16,33.24,22,1606
CUST_03676,18,39.32,52,1612
CUST_03677,16,88.83,0,1077
CUST_03678,10,57.17,2,1300
CUST_03679,18,78.4,2,110
CUST_03680,6,54.94,27,223
CUST_03681,19,22.22,13,74
CUST_03682,4,42.93,51,505
CUST_03683,13,45.91,29,1037
CUST_03684,14,16.52,57,1994
CUST_03685,3,30.39,53,769
CUST_03686,10,34.86,4,481
CUST_03687,6,80.14,48,1212
CUST_03688,1,5.0,14,363
CUST_03689,14,70.15,37,238
CUST_03690,8,16.58,13,1424
CUST_03691,19,5.7,13,845
CUST_03692,14,69.5,56,984
CUST_03693,10,58.3,58,1327
CUST_03694,17,71.36,48,1114
CUST_03695,9,60.02,7,391
CUST_03696,6,91.5,7,1207
CUST_03697,11,53.97,18,1040
CUST_03698,7,36.09,31,964
CUST_03699,17,48.57,30,11
CUST_03700,1,71.09,28,1189
CUST_03701,5,20.52,40,145
CUST_03702,9,23.7,10,1305
CUST_03703,18,32.28,44,1572
CUST_03704,2,5.0,12,1605
CUST_03705,11,43.45,26,168
CUST_03706,6,5.0,55,846
CUST_03707,8,41.33,18,169
CUST_03708,4,61.63,25,764
CUST_03709,18,28.08,52,1369
CUST_03710,11,81.93,50,498
CUST_03711,5,5.0,36,1483
CUST_03712,15,69.78,47,1320
CUST_03713,18,56.88,8,1966
CUST_03714,2,5.0,27,1165
CUST_03715,11,107.77,31,896
CUST_03716,13,38.41,51,1808
CUST_03717,4,18.06,53,1760
CUST_03718,7,5.0,2,1718
CUST_03719,11,34.5,50,1756
CUST_03720,4,36.81,31,1076
CUST_03721,15,42.57,4,117
CUST_03722,1,32.56,7,364
CUST_03723,3,55.83,13,1694
CUST_03724,14,30.31,55,1981
CUST_03725,6,5.0,2,135
CUST_03726,18,36.27,23,1437
CUST_03727,1,5.0,12,1100
CUST_03728,6,48.84,42,1871
CUST_03729,6,15.52,28,1985
CUST_03730,16,44.08,7,556
CUST_03731,5,72.85,50,17
CUST_03732,17,16.28,41,1890
CUST_03733,10,66.53,30,1964
CUST_03734,18,29.17,60,402
CUST_03735,7,83.83,25,204
CUST_03736,3,30.87,17,498
CUST_03737,13,18.99,57,323
CUST_03738,15,57.18,17,594
CUST_03739,19,29.11,56,561
CUST_03740,3,18.96,6,1304
CUST_03741,4,28.05,47,1189
CUST_03742,5,38.88,37,1266
CUST_03743,1,73.55,47,1912
CUST_03744,4,5.0,15,478
CUST_03745,12,40.58,54,163
CUST_03746,10,55.62,55,323
CUST_03747,13,44.84,59,1591
CUST_03748,14,72.75,32,550
CUST_03749,5,38.14,55,830
CUST_03750,4,35.39,50,639
CUST_03751,14,54.81,2,1926
CUST_03752,10,42.48,37,633
CUST_03753,17,30.24,3,758
CUST_03754,10,52.9,35,1721
CUST_03755,7,23.69,3,207
CUST_03756,16,24.72,41,314
CUST_03757,1,26.8,8,303
CUST_03758,17,73.83,39,900
CUST_03759,9,5.0,50,238
CUST_03760,6,49.89,16,1750
CUST_03761,19,40.86,16,803
CUST_03762,13,5.0,32,1247
CUST_03763,3,47.74,19,1111
CUST_03764,7,51.89,13,1560
CUST_03765,9,54.74,21,1452
CUST_03766,5,5.0,51,1243
CUST_03767,10,74.16,26,274
CUST_03768,17,21.56,42,1670
CUST_03769,12,57.16,2,953
CUST_03770,16,58.53,23,1768
CUST_03771,3,18.08,29,2000
CUST_03772,9,56.51,7,1089
CUST_03773,15,30.36,21,1615
CUST_03774,5,5.0,24,1446
CUST_03775,13,69.19,59,254
CUST_03776,14,20.62,9,124
CUST_03777,15,18.64,48,1169
CUST_03778,16,29.92,28,614
CUST_03779,13,46.81,39,384
CUST_03780,17,38.57,53,446
CUST_03781,8,53.7,0,386
CUST_03782,2,6.51,51,382
CUST_03783,5,21.44,20,1300
CUST_03784,6,37.1,38,1405
CUST_03785,12,87.45,23,123
CUST_03786,18,37.15,8,1949
CUST_03787,1,67.13,59,1290
CUST_03788,17,40.96,43,1813
CUST_03789,11,27.91,53,1134
CUST_03790,10,33.83,25,1404
CUST_03791,19,35.79,8,1848
CUST_03792,14,55.09,19,1624
CUST_03793,10,74.37,55,1922
CUST_03794,15,48.99,34,1181
CUST_03795,19,69.68,35,727
CUST_03796,4,15.88,41,895
CUST_03797,2,29.63,35,1836
CUST_03798,9,21.89,53,1571
CUST_03799,10,47.86,8,1622
CUST_03800,11,31.03,21,1141
CUST_03801,14,58.24,0,327
CUST_03802,7,16.72,4,1983
CUST_03803,15,41.08,8,693
CUST_03804,19,57.17,36,1091
CUST_03805,15,5.0,37,1457
CUST_03806,8,93.04,18,358
CUST_03807,11,32.92,7,1002
CUST_03808,9,5.0,41,1694
CUST_03809,15,43.95,42,796
CUST_03810,1,40.84,31,442
CUST_03811,1,37.95,12,163
CUST_03812,19,64.78,19,972
CUST_03813,3,58.69,35,360
CUST_03814,10,47.45,42,584
CUST_03815,8,51.25,43,1142
CUST_03816,15,37.39,36,852
CUST_03817,10,84.39,29,1010
CUST_03818,1,5.0,9,1218
CUST_03819,18,43.49,30,1624
CUST_03820,2,41.63,24,1880
CUST_03821,19,60.33,28,1611
CUST_03822,13,18.9,23,1756
CUST_03823,1,5.0,38,1674
CUST_03824,2,43.92,20,1023
CUST_03825,16,47.03,40,1907
CUST_03826,15,77.24,8,1930
CUST_03827,13,8.24,41,240
CUST_03828,16,68.87,41,1532
CUST_03829,17,99.19,1,665
CUST_03830,7,30.56,3,564
CUST_03831,17,7.73,7,1165
CUST_03832,7,29.83,31,831
CUST_03833,13,40.35,60,975
CUST_03834,5,54.09,13,1929
CUST_03835,17,25.22,48,30
CUST_03836,3,78.88,12,222
CUST_03837,7,12.14,20,1827
CUST_03838,17,5.0,23,265
CUST_03839,7,67.67,49,1305
CUST_03840,1,5.0,17,787
CUST_03841,17,34.9,44,380
CUST_03842,17,117.94,39,555
CUST_03843,11,39.7,25,61
CUST_03844,3,11.98,31,712
CUST_03845,15,38.57,43,846
CUST_03846,11,38.73,56,520
CUST_03847,16,44.02,54,1094
CUST_03848,9,56.56,55,601
CUST_03849,1,14.02,52,1559
CUST_03850,16,82.19,32,139
CUST_03851,9,46.13,51,1339
CUST_03852,19,58.17,30,1363
CUST_03853,12,24.3,17,1911
CUST_03854,19,72.16,34,589
CUST_03855,9,33.57,11,1749
CUST_03856,7,46.94,50,527
CUST_03857,14,16.67,24,540
CUST_03858,19,15.08,44,1439
CUST_03859,19,57.21,30,1490
CUST_03860,2,28.91,9,374
CUST_03861,9,18.65,46,290
CUST_03862,13,23.92,51,42
CUST_03863,15,57.47,33,1887
CUST_03864,3,24.27,50,1910
CUST_03865,11,37.06,2,1076
CUST_03866,14,40.38,45,1811
CUST_03867,8,5.0,38,1906
CUST_03868,18,5.0,7,1255
CUST_03869,19,48.41,60,1235
CUST_03870,16,21.57,31,7
CUST_03871,2,66.42,42,1657
CUST_03872,8,64.17,28,482
CUST_03873,6,57.98,21,41
CUST_03874,12,85.49,19,332
CUST_03875,15,37.92,5,1256
CUST_03876,8,56.22,60,1093
CUST_03877,4,25.39,42,1902
CUST_03878,15,101.31,48,1039
CUST_03879,17,89.59,28,68
CUST_03880,13,40.3,41,52
CUST_03881,18,49.66,55,684
CUST_03882,2,73.98,16,1970
CUST_03883,13,36.32,30,993
CUST_03884,13,23.58,52,1797
CUST_03885,15,61.85,33,1402
CUST_03886,10,41.96,37,1824
CUST_03887,3,44.57,56,1486
CUST_03888,19,19.14,36,526
CUST_03889,3,5.0,3,1805
CUST_03890,14,45.9,1,1702
CUST_03891,8,62.62,11,62
CUST_03892,4,34.35,34,260
CUST_03893,11,75.91,5,1523
CUST_03894,11,22.4,55,1144
CUST_03895,11,13.63,45,857
CUST_03896,2,38.32,7,1263
CUST_03897,17,37.94,20,1488
CUST_03898,9,59.25,52,1130
CUST_03899,2,20.63,57,179
CUST_03900,15,74.2,45,1039
CUST_03901,16,89.17,60,354
CUST_03902,4,39.02,34,933
CUST_03903,8,71.24,47,1332
CUST_03904,9,13.59,14,726
CUST_03905,5,66.88,6,588
CUST_03906,16,66.18,14,1760
CUST_03907,13,61.59,44,604
CUST_03908,7,39.61,5,180
CUST_03909,17,5.0,46,173
CUST_03910,3,23.96,16,353
CUST_03911,5,24.35,3,353
CUST_03912,19,15.54,21,1242
CUST_03913,12,43.06,31,1678
CUST_03914,7,29.53,58,1338
CUST_03915,9,19.38,21,433
CUST_03916,6,13.53,26,904
CUST_03917,17,22.11,45,281
CUST_03918,16,68.04,14,258
CUST_03919,3,23.47,59,867
CUST_03920,4,27.13,43,558
CUST_03921,10,28.58,50,4
CUST_03922,5,48.47,21,1597
CUST_03923,10,51.41,27,595
CUST_03924,12,5.0,41,1668
CUST_03925,10,65.54,37,393
CUST_03926,13,75.91,59,335
CUST_03927,11,13.75,56,62
CUST_03928,16,15.69,8,1816
CUST_03929,8,28.74,33,43
CUST_03930,8,21.1,35,152
CUST_03931,8,45.6,8,1949
CUST_03932,13,5.0,14,1805
CUST_03933,2,12.05,44,853
CUST_03934,12,78.48,19,1706
CUST_03935,10,16.79,7,1179
CUST_03936,12,71.09,57,1501
CUST_03937,11,48.88,27,274
CUST_03938,15,5.0,50,1381
CUST_03939,16,55.88,18,425
CUST_03940,17,37.06,56,1555
CUST_03941,2,28.61,15,482
CUST_03942,18,46.12,10,213
CUST_03943,12,51.87,41,78
CUST_03944,19,57.69,7,138
CUST_03945,18,69.46,32,949
CUST_03946,17,50.2,9,97
CUST_03947,6,5.61,17,1912
CUST_03948,15,28.16,34,663
CUST_03949,3,113.58,42,197
CUST_03950,6,58.11,49,784
CUST_03951,3,99.23,2,155
CUST_03952,1,74.89,39,1073
CUST_03953,13,46.05,26,478
CUST_03954,14,47.54,58,227
CUST_03955,13,39.09,27,1974
CUST_03956,4,5.0,45,1480
CUST_03957,7,40.45,5,521
CUST_03958,10,70.27,46,148
CUST_03959,7,25.01,13,1081
CUST_03960,15,50.3,6,161
CUST_03961,15,61.29,9,862
CUST_03962,4,17.26,14,1500
CUST_03963,6,28.72,30,1130
CUST_03964,5,14.55,28,1450
CUST_03965,12,19.45,41,394
CUST_03966,1,7.81,53,800
CUST_03967,8,17.49,16,185
CUST_03968,1,75.49,58,557
CUST_03969,5,17.11,50,1980
CUST_03970,6,43.16,28,445
CUST_03971,3,27.43,48,1664
CUST_03972,15,69.47,43,1940
CUST_03973,5,72.78,14,829
CUST_03974,14,61.6,25,1471
CUST_03975,18,47.65,11,86
CUST_03976,16,34.22,24,1272
CUST_03977,6,10.2,60,1864
CUST_03978,14,88.59,40,1463
CUST_03979,8,21.01,4,1280
CUST_03980,7,56.59,3,1300
CUST_03981,8,66.49,43,1813
CUST_03982,13,26.12,47,437
CUST_03983,6,65.95,40,515
CUST_03984,18,59.11,56,1600
CUST_03985,2,83.2,30,946
CUST_03986,8,28.27,2,1225
